"","station_id","station_name","member_casual","month","lat","lng","start_ride_count","start_trip_duration","end_ride_count","end_trip_duration","total_ride_count","total_avg_trip_duration"
"4013",258,"Logan Blvd & Elston Ave","member","02",41.9295,-87.6842,176,979.914772727273,242,965.293388429752,418,971.44976076555
"4014",258,"Logan Blvd & Elston Ave","member","03",41.9295,-87.6842,312,974.990384615385,366,976.510928961749,678,975.811209439528
"4015",258,"Logan Blvd & Elston Ave","member","04",41.9295,-87.6842,270,1059.9,304,2411.62828947368,574,1775.79790940767
"4016",258,"Logan Blvd & Elston Ave","member","05",41.9295,-87.6842,386,1043.73834196891,368,1044.17391304348,754,1043.95092838196
"4017",258,"Logan Blvd & Elston Ave","member","06",41.9295,-87.6842,456,1001.36184210526,434,963.859447004608,890,983.074157303371
"4018",258,"Logan Blvd & Elston Ave","member","07",41.9295,-87.6842,489,1040.48057259714,487,1054.49897330595,976,1047.47540983607
"4019",258,"Logan Blvd & Elston Ave","member","08",41.9295,-87.6842,465,2388.71827956989,482,2521.44398340249,947,2456.27243928194
"4020",258,"Logan Blvd & Elston Ave","member","09",41.9295,-87.6842,430,932.869767441861,412,913.912621359223,842,923.593824228029
"4021",258,"Logan Blvd & Elston Ave","member","10",41.9295,-87.6842,345,963.191304347826,376,1006.09308510638,721,985.564493758669
"4022",258,"Logan Blvd & Elston Ave","member","11",41.9295,-87.6842,158,944.867088607595,172,1338.57558139535,330,1150.07272727273
"4023",258,"Logan Blvd & Elston Ave","member","12",41.9295,-87.6842,175,863.165714285714,189,867.074074074074,364,865.195054945055
"4024",259,"California Ave & Francis Pl (Temp)","casual","01",41.9185,-87.6974,4,998.25,9,920.888888888889,13,944.692307692308
"4025",259,"California Ave & Francis Pl (Temp)","casual","02",41.9185,-87.6974,11,3804.09090909091,9,1770.88888888889,20,2889.15
"4026",259,"California Ave & Francis Pl (Temp)","casual","03",41.9185,-87.6974,16,1261.0625,17,1914.29411764706,33,1597.57575757576
"4027",259,"California Ave & Francis Pl (Temp)","casual","10",41.9185,-87.6974,46,2749.02173913043,40,2558.75,86,2660.52325581395
"4028",259,"California Ave & Francis Pl (Temp)","casual","11",41.9185,-87.6974,9,831.222222222222,15,1704.46666666667,24,1377
"4029",259,"California Ave & Francis Pl (Temp)","casual","12",41.9185,-87.6974,10,1106,11,816.181818181818,21,954.190476190476
"4030",259,"California Ave & Francis Pl (Temp)","member","01",41.9185,-87.6974,89,653.269662921348,81,713.222222222222,170,681.835294117647
"4031",259,"California Ave & Francis Pl (Temp)","member","02",41.9185,-87.6974,75,726.266666666667,82,702.09756097561,157,713.643312101911
"4032",259,"California Ave & Francis Pl (Temp)","member","03",41.9185,-87.6974,82,871.609756097561,88,865.579545454545,170,868.488235294118
"4033",259,"California Ave & Francis Pl (Temp)","member","10",41.9185,-87.6974,261,867.298850574713,262,954.370229007634,523,910.917782026769
"4034",259,"California Ave & Francis Pl (Temp)","member","11",41.9185,-87.6974,134,839.888059701493,148,936.033783783784,282,890.347517730496
"4035",259,"California Ave & Francis Pl (Temp)","member","12",41.9185,-87.6974,117,762.735042735043,119,912.18487394958,236,838.093220338983
"4036",259,"California Ave & Francis Pl","casual","01",41.9185,-87.6974,3,572.333333333333,2,1327,5,874.2
"4037",259,"California Ave & Francis Pl","casual","02",41.9185,-87.6974,2,1213.5,2,1441,4,1327.25
"4038",259,"California Ave & Francis Pl","casual","03",41.9185,-87.6974,14,2348.21428571429,10,2122.4,24,2254.125
"4039",259,"California Ave & Francis Pl","casual","04",41.9185,-87.6974,48,2544.16666666667,41,2302.19512195122,89,2432.69662921348
"4040",259,"California Ave & Francis Pl","casual","05",41.9185,-87.6974,68,4705.76470588235,62,3249,130,4011
"4041",259,"California Ave & Francis Pl","casual","06",41.9185,-87.6974,84,14722.1428571429,73,9325.8904109589,157,12213.0573248408
"4042",259,"California Ave & Francis Pl","casual","07",41.9185,-87.6974,124,2237.54838709677,138,1878.13768115942,262,2048.24045801527
"4043",259,"California Ave & Francis Pl","casual","08",41.9185,-87.6974,130,1612.09230769231,130,2316.79230769231,260,1964.44230769231
"4044",259,"California Ave & Francis Pl","casual","09",41.9185,-87.6974,109,1673.43119266055,113,2617.64601769911,222,2154.04504504504
"4045",259,"California Ave & Francis Pl","member","01",41.9185,-87.6974,68,707.205882352941,78,908.679487179487,146,814.842465753425
"4046",259,"California Ave & Francis Pl","member","02",41.9185,-87.6974,67,687.597014925373,72,841.972222222222,139,767.561151079137
"4047",259,"California Ave & Francis Pl","member","03",41.9185,-87.6974,149,633.96644295302,135,806.903703703704,284,716.172535211268
"4048",259,"California Ave & Francis Pl","member","04",41.9185,-87.6974,186,945.010752688172,213,1099.9014084507,399,1027.69674185464
"4049",259,"California Ave & Francis Pl","member","05",41.9185,-87.6974,287,967.637630662021,291,1067.09965635739,578,1017.71280276817
"4050",259,"California Ave & Francis Pl","member","06",41.9185,-87.6974,335,919.719402985075,330,1198.68181818182,665,1058.15187969925
"4051",259,"California Ave & Francis Pl","member","07",41.9185,-87.6974,387,905.452196382429,387,995.142118863049,774,950.297157622739
"4052",259,"California Ave & Francis Pl","member","08",41.9185,-87.6974,416,947.475961538462,418,1099.88038277512,834,1023.86091127098
"4053",259,"California Ave & Francis Pl","member","09",41.9185,-87.6974,389,875.12853470437,370,1115.78378378378,759,992.444005270092
"4054",26,"McClurg Ct & Illinois St","casual","01",41.8904,-87.6175,58,97074.0689655172,61,1844.81967213115,119,48259.0756302521
"4055",26,"McClurg Ct & Illinois St","casual","02",41.8904,-87.6175,93,2715.96774193548,81,3788.98765432099,174,3215.47701149425
"4056",26,"McClurg Ct & Illinois St","casual","03",41.8904,-87.6175,259,3287.67567567568,247,2971.83805668016,506,3133.50197628458
"4057",26,"McClurg Ct & Illinois St","casual","04",41.8904,-87.6175,383,2891.80678851175,344,2964.24418604651,727,2926.08253094911
"4058",26,"McClurg Ct & Illinois St","casual","05",41.8904,-87.6175,605,3505.90578512397,530,2992.27547169811,1135,3266.06079295154
"4059",26,"McClurg Ct & Illinois St","casual","06",41.8904,-87.6175,996,2897.19879518072,881,2985.07150964813,1877,2938.44326052211
"4060",26,"McClurg Ct & Illinois St","casual","07",41.8904,-87.6175,1481,2791.48750844024,1280,2886.846875,2761,2835.69612459254
"4061",26,"McClurg Ct & Illinois St","casual","08",41.8904,-87.6175,1589,2895.71554436753,1369,2629.80642804967,2958,2772.64942528736
"4062",26,"McClurg Ct & Illinois St","casual","09",41.8904,-87.6175,1063,4054.43179680151,937,2663.29669156884,2000,3402.685
"4063",26,"McClurg Ct & Illinois St","casual","10",41.8904,-87.6175,484,2232.34297520661,423,2196.35933806147,907,2215.5611907387
"4064",26,"McClurg Ct & Illinois St","casual","11",41.8904,-87.6175,116,2479.18965517241,128,2029.0234375,244,2243.0368852459
"4065",26,"McClurg Ct & Illinois St","casual","12",41.8904,-87.6175,104,1860.49038461538,135,3616.58518518519,239,2852.42677824268
"4066",26,"McClurg Ct & Illinois St","member","01",41.8904,-87.6175,1190,650.38487394958,1125,721.712,2315,685.047084233261
"4067",26,"McClurg Ct & Illinois St","member","02",41.8904,-87.6175,947,627.582893347413,998,741.569138276553,1945,686.070437017995
"4068",26,"McClurg Ct & Illinois St","member","03",41.8904,-87.6175,1204,683.717607973422,1200,787.659166666667,2404,735.601913477537
"4069",26,"McClurg Ct & Illinois St","member","04",41.8904,-87.6175,890,757.234831460674,843,733.268090154211,1733,745.576457010964
"4070",26,"McClurg Ct & Illinois St","member","05",41.8904,-87.6175,1211,850.510322047894,1292,782.679566563467,2503,815.49740311626
"4071",26,"McClurg Ct & Illinois St","member","06",41.8904,-87.6175,1513,913.939854593523,1561,859.679051889814,3074,886.385816525699
"4072",26,"McClurg Ct & Illinois St","member","07",41.8904,-87.6175,1653,1040.16152450091,1734,918.026528258362,3387,977.633599055211
"4073",26,"McClurg Ct & Illinois St","member","08",41.8904,-87.6175,1778,888.697412823397,1972,845.663286004057,3750,866.0672
"4074",26,"McClurg Ct & Illinois St","member","09",41.8904,-87.6175,1626,868.626076260763,1758,1001.40386803185,3384,937.604609929078
"4075",26,"McClurg Ct & Illinois St","member","10",41.8904,-87.6175,1417,746.743824982357,1513,761.902842035691,2930,754.571672354949
"4076",26,"McClurg Ct & Illinois St","member","11",41.8904,-87.6175,739,686.328822733424,795,755.650314465409,1534,722.254889178618
"4077",26,"McClurg Ct & Illinois St","member","12",41.8904,-87.6175,653,696.800918836141,667,665.973013493253,1320,681.223484848485
"4078",260,"Kedzie Ave & Milwaukee Ave","casual","01",41.9296,-87.7079,30,1728.16666666667,34,1747.91176470588,64,1738.65625
"4079",260,"Kedzie Ave & Milwaukee Ave","casual","02",41.9296,-87.7079,20,1397.6,36,59385.5833333333,56,38675.5892857143
"4080",260,"Kedzie Ave & Milwaukee Ave","casual","03",41.9296,-87.7079,92,2099.89130434783,104,2070.13461538462,196,2084.10204081633
"4081",260,"Kedzie Ave & Milwaukee Ave","casual","04",41.9296,-87.7079,120,2288.66666666667,132,2948.40909090909,252,2634.24603174603
"4082",260,"Kedzie Ave & Milwaukee Ave","casual","05",41.9296,-87.7079,252,2343.57936507937,266,2443.69172932331,518,2394.98841698842
"4083",260,"Kedzie Ave & Milwaukee Ave","casual","06",41.9296,-87.7079,358,2581.25418994413,392,2603.66071428571,750,2592.96533333333
"4084",260,"Kedzie Ave & Milwaukee Ave","casual","07",41.9296,-87.7079,415,2296.44819277108,470,2276.65957446808,885,2285.93898305085
"4085",260,"Kedzie Ave & Milwaukee Ave","casual","08",41.9296,-87.7079,507,2071.26627218935,552,3990.20833333333,1059,3071.50802644004
"4086",260,"Kedzie Ave & Milwaukee Ave","casual","09",41.9296,-87.7079,364,2315.70054945055,350,1757.08571428571,714,2041.86974789916
"4087",260,"Kedzie Ave & Milwaukee Ave","casual","10",41.9296,-87.7079,210,1988.82380952381,240,1985.59166666667,450,1987.1
"4088",260,"Kedzie Ave & Milwaukee Ave","casual","11",41.9296,-87.7079,60,1374.26666666667,59,1649.13559322034,119,1510.54621848739
"4089",260,"Kedzie Ave & Milwaukee Ave","casual","12",41.9296,-87.7079,44,1681.27272727273,41,1812.65853658537,85,1744.64705882353
"4090",260,"Kedzie Ave & Milwaukee Ave","member","01",41.9296,-87.7079,484,1166.35537190083,517,776.294003868472,1001,964.895104895105
"4091",260,"Kedzie Ave & Milwaukee Ave","member","02",41.9296,-87.7079,451,805.993348115299,480,736.535416666667,931,770.182599355532
"4092",260,"Kedzie Ave & Milwaukee Ave","member","03",41.9296,-87.7079,604,912.329470198675,655,785.55572519084,1259,846.374900714853
"4093",260,"Kedzie Ave & Milwaukee Ave","member","04",41.9296,-87.7079,540,913.746296296296,555,931.302702702703,1095,922.644748858448
"4094",260,"Kedzie Ave & Milwaukee Ave","member","05",41.9296,-87.7079,602,993.450166112957,721,995.361997226075,1323,994.492063492063
"4095",260,"Kedzie Ave & Milwaukee Ave","member","06",41.9296,-87.7079,807,1029.89838909542,909,1046.49064906491,1716,1038.68764568765
"4096",260,"Kedzie Ave & Milwaukee Ave","member","07",41.9296,-87.7079,863,942.575898030128,1042,1088.38579654511,1905,1022.3312335958
"4097",260,"Kedzie Ave & Milwaukee Ave","member","08",41.9296,-87.7079,965,1019.59067357513,1064,997.139097744361,2029,1007.81715130606
"4098",260,"Kedzie Ave & Milwaukee Ave","member","09",41.9296,-87.7079,789,862.060836501901,889,962.206974128234,1678,915.11799761621
"4099",260,"Kedzie Ave & Milwaukee Ave","member","10",41.9296,-87.7079,630,1094.72380952381,772,882.678756476684,1402,977.962910128388
"4100",260,"Kedzie Ave & Milwaukee Ave","member","11",41.9296,-87.7079,343,826.705539358601,388,813.708762886598,731,819.807113543092
"4101",260,"Kedzie Ave & Milwaukee Ave","member","12",41.9296,-87.7079,320,818.70625,324,1124.04320987654,644,972.32298136646
"4102",261,"Hermitage Ave & Polk St","casual","01",41.8715,-87.6699,12,1180.58333333333,6,1075.83333333333,18,1145.66666666667
"4103",261,"Hermitage Ave & Polk St","casual","02",41.8715,-87.6699,15,1072.4,16,6340.375,31,3791.35483870968
"4104",261,"Hermitage Ave & Polk St","casual","03",41.8715,-87.6699,19,1239.84210526316,6,927.666666666667,25,1164.92
"4105",261,"Hermitage Ave & Polk St","casual","04",41.8715,-87.6699,3,2365.33333333333,5,676.4,8,1309.75
"4106",261,"Hermitage Ave & Polk St","casual","05",41.8715,-87.6699,11,2900.54545454545,13,2164.76923076923,24,2502
"4107",261,"Hermitage Ave & Polk St","casual","06",41.8715,-87.6699,12,1253.16666666667,24,1530,36,1437.72222222222
"4108",261,"Hermitage Ave & Polk St","casual","07",41.8715,-87.6699,36,1652.25,38,1762.10526315789,74,1708.66216216216
"4109",261,"Hermitage Ave & Polk St","casual","08",41.8715,-87.6699,65,1117.53846153846,40,1345.3,105,1204.30476190476
"4110",261,"Hermitage Ave & Polk St","casual","09",41.8715,-87.6699,68,2411.89705882353,50,1199.76,118,1898.27966101695
"4111",261,"Hermitage Ave & Polk St","casual","10",41.8715,-87.6699,52,829.230769230769,48,1611.9375,100,1204.93
"4112",261,"Hermitage Ave & Polk St","casual","11",41.8715,-87.6699,20,1470.45,12,1627.83333333333,32,1529.46875
"4113",261,"Hermitage Ave & Polk St","casual","12",41.8715,-87.6699,6,796.833333333333,4,1214.75,10,964
"4114",261,"Hermitage Ave & Polk St","member","01",41.8715,-87.6699,364,705.733516483516,351,780.905982905983,715,742.636363636364
"4115",261,"Hermitage Ave & Polk St","member","02",41.8715,-87.6699,391,689.547314578005,384,640.161458333333,775,665.077419354839
"4116",261,"Hermitage Ave & Polk St","member","03",41.8715,-87.6699,446,704.860986547085,452,839.380530973451,898,772.570155902004
"4117",261,"Hermitage Ave & Polk St","member","04",41.8715,-87.6699,435,663.67816091954,381,657.805774278215,816,660.936274509804
"4118",261,"Hermitage Ave & Polk St","member","05",41.8715,-87.6699,526,715.692015209125,476,738.432773109244,1002,726.49500998004
"4119",261,"Hermitage Ave & Polk St","member","06",41.8715,-87.6699,550,756.923636363636,516,831.567829457364,1066,793.055347091933
"4120",261,"Hermitage Ave & Polk St","member","07",41.8715,-87.6699,524,778.958015267176,472,823.688559322034,996,800.15562248996
"4121",261,"Hermitage Ave & Polk St","member","08",41.8715,-87.6699,608,989.411184210526,611,811.891980360065,1219,900.433141919606
"4122",261,"Hermitage Ave & Polk St","member","09",41.8715,-87.6699,515,741.405825242718,532,787.415413533835,1047,764.784145176695
"4123",261,"Hermitage Ave & Polk St","member","10",41.8715,-87.6699,425,692.508235294118,433,742.519630484988,858,717.747086247086
"4124",261,"Hermitage Ave & Polk St","member","11",41.8715,-87.6699,222,1976.55855855856,256,759.29296875,478,1324.63389121339
"4125",261,"Hermitage Ave & Polk St","member","12",41.8715,-87.6699,188,1095.3670212766,189,684.825396825397,377,889.551724137931
"4126",262,"Halsted St & 37th St","casual","01",41.8271,-87.6457,2,2590.5,3,3105.66666666667,5,2899.6
"4127",262,"Halsted St & 37th St","casual","03",41.8271,-87.6457,4,3393.75,5,2860.6,9,3097.55555555556
"4128",262,"Halsted St & 37th St","casual","04",41.8271,-87.6457,6,4228.83333333333,2,1923.5,8,3652.5
"4129",262,"Halsted St & 37th St","casual","05",41.8271,-87.6457,1,622,8,790.125,9,771.444444444444
"4130",262,"Halsted St & 37th St","casual","06",41.8271,-87.6457,2,760,28,3995.78571428571,30,3780.06666666667
"4131",262,"Halsted St & 37th St","casual","07",41.8271,-87.6457,7,1399.28571428571,25,1547.16,32,1514.8125
"4132",262,"Halsted St & 37th St","casual","08",41.8271,-87.6457,20,5463.6,40,5025.5,60,5171.53333333333
"4133",262,"Halsted St & 37th St","casual","09",41.8271,-87.6457,17,1275,22,1192,39,1228.17948717949
"4134",262,"Halsted St & 37th St","casual","10",41.8271,-87.6457,7,70279.7142857143,16,38799.3125,23,48380.3043478261
"4135",262,"Halsted St & 37th St","casual","11",41.8271,-87.6457,3,32889.3333333333,3,20075,6,26482.1666666667
"4136",262,"Halsted St & 37th St","member","01",41.8271,-87.6457,28,728.285714285714,38,694.631578947368,66,708.909090909091
"4137",262,"Halsted St & 37th St","member","02",41.8271,-87.6457,22,793.136363636364,25,836.04,47,815.957446808511
"4138",262,"Halsted St & 37th St","member","03",41.8271,-87.6457,53,990.849056603774,61,902.819672131148,114,943.745614035088
"4139",262,"Halsted St & 37th St","member","04",41.8271,-87.6457,55,1207.29090909091,63,1209.84126984127,118,1208.65254237288
"4140",262,"Halsted St & 37th St","member","05",41.8271,-87.6457,77,1000.36363636364,86,1010.82558139535,163,1005.88343558282
"4141",262,"Halsted St & 37th St","member","06",41.8271,-87.6457,103,888.902912621359,90,861.177777777778,193,875.974093264249
"4142",262,"Halsted St & 37th St","member","07",41.8271,-87.6457,104,1103.73076923077,81,1026.01234567901,185,1069.7027027027
"4143",262,"Halsted St & 37th St","member","08",41.8271,-87.6457,98,1059.65306122449,78,898.038461538462,176,988.028409090909
"4144",262,"Halsted St & 37th St","member","09",41.8271,-87.6457,73,1052.90410958904,70,999.4,143,1026.71328671329
"4145",262,"Halsted St & 37th St","member","10",41.8271,-87.6457,71,1051.74647887324,63,1145.53968253968,134,1095.84328358209
"4146",262,"Halsted St & 37th St","member","11",41.8271,-87.6457,36,976.472222222222,24,814.958333333333,60,911.866666666667
"4147",262,"Halsted St & 37th St","member","12",41.8271,-87.6457,27,724.111111111111,24,814.625,51,766.705882352941
"4148",263,"Rhodes Ave & 32nd St","casual","01",41.8362,-87.6135,1,103,4,1684.5,5,1368.2
"4149",263,"Rhodes Ave & 32nd St","casual","02",41.8362,-87.6135,1,1345,2,932,3,1069.66666666667
"4150",263,"Rhodes Ave & 32nd St","casual","03",41.8362,-87.6135,20,3667.55,21,3232.2380952381,41,3444.58536585366
"4151",263,"Rhodes Ave & 32nd St","casual","04",41.8362,-87.6135,19,3294.63157894737,15,2147.4,34,2788.5
"4152",263,"Rhodes Ave & 32nd St","casual","05",41.8362,-87.6135,66,3786.09090909091,43,3736.44186046512,109,3766.50458715596
"4153",263,"Rhodes Ave & 32nd St","casual","06",41.8362,-87.6135,82,2615.12195121951,61,2901.68852459016,143,2737.36363636364
"4154",263,"Rhodes Ave & 32nd St","casual","07",41.8362,-87.6135,129,2614.84496124031,92,3519.70652173913,221,2991.52941176471
"4155",263,"Rhodes Ave & 32nd St","casual","08",41.8362,-87.6135,145,4553.03448275862,128,2982.4140625,273,3816.62637362637
"4156",263,"Rhodes Ave & 32nd St","casual","09",41.8362,-87.6135,61,3664.67213114754,53,2574.41509433962,114,3157.79824561404
"4157",263,"Rhodes Ave & 32nd St","casual","10",41.8362,-87.6135,18,2505.11111111111,21,3281,39,2922.89743589744
"4158",263,"Rhodes Ave & 32nd St","casual","11",41.8362,-87.6135,6,2534.33333333333,4,1834,10,2254.2
"4159",263,"Rhodes Ave & 32nd St","member","01",41.8362,-87.6135,36,951.972222222222,32,1184.4375,68,1061.36764705882
"4160",263,"Rhodes Ave & 32nd St","member","02",41.8362,-87.6135,49,703.65306122449,44,845.909090909091,93,770.956989247312
"4161",263,"Rhodes Ave & 32nd St","member","03",41.8362,-87.6135,115,1057.87826086957,100,1045.66,215,1052.19534883721
"4162",263,"Rhodes Ave & 32nd St","member","04",41.8362,-87.6135,75,1164.64,60,1100.93333333333,135,1136.32592592593
"4163",263,"Rhodes Ave & 32nd St","member","05",41.8362,-87.6135,112,1242.09821428571,131,1284.80152671756,243,1265.11934156379
"4164",263,"Rhodes Ave & 32nd St","member","06",41.8362,-87.6135,225,1247.70666666667,254,1176.03937007874,479,1209.70354906054
"4165",263,"Rhodes Ave & 32nd St","member","07",41.8362,-87.6135,264,1288.53409090909,310,1272.90967741935,574,1280.09581881533
"4166",263,"Rhodes Ave & 32nd St","member","08",41.8362,-87.6135,317,1389.58675078864,319,1527.51410658307,636,1458.76729559748
"4167",263,"Rhodes Ave & 32nd St","member","09",41.8362,-87.6135,168,1090.57142857143,184,1292.64130434783,352,1196.19886363636
"4168",263,"Rhodes Ave & 32nd St","member","10",41.8362,-87.6135,95,920.326315789474,77,1198.81818181818,172,1045
"4169",263,"Rhodes Ave & 32nd St","member","11",41.8362,-87.6135,30,1190.2,25,1031,55,1117.83636363636
"4170",263,"Rhodes Ave & 32nd St","member","12",41.8362,-87.6135,35,1260.02857142857,33,16844.2424242424,68,8822.95588235294
"4171",264,"Stetson Ave & South Water St","casual","01",41.8868,-87.6223,32,1871.03125,36,1949.63888888889,68,1912.64705882353
"4172",264,"Stetson Ave & South Water St","casual","02",41.8868,-87.6223,27,9404,36,2432.30555555556,63,5420.1746031746
"4173",264,"Stetson Ave & South Water St","casual","03",41.8868,-87.6223,103,8146.5145631068,83,3056.84337349398,186,5875.31720430108
"4174",264,"Stetson Ave & South Water St","casual","04",41.8868,-87.6223,121,2789.90082644628,144,3034.70138888889,265,2922.92452830189
"4175",264,"Stetson Ave & South Water St","casual","05",41.8868,-87.6223,276,3320.71376811594,237,4004.47257383966,513,3636.60233918129
"4176",264,"Stetson Ave & South Water St","casual","06",41.8868,-87.6223,286,2414.23776223776,343,2550.66763848397,629,2488.63434022258
"4177",264,"Stetson Ave & South Water St","casual","07",41.8868,-87.6223,457,3109.86214442013,444,2574.86261261261,901,2846.22197558269
"4178",264,"Stetson Ave & South Water St","casual","08",41.8868,-87.6223,481,2468.27442827443,572,2445.11363636364,1053,2455.69325735992
"4179",264,"Stetson Ave & South Water St","casual","09",41.8868,-87.6223,385,2469.48571428571,447,2540.88814317673,832,2507.84735576923
"4180",264,"Stetson Ave & South Water St","casual","10",41.8868,-87.6223,227,2594.67400881057,198,2394.20707070707,425,2501.28
"4181",264,"Stetson Ave & South Water St","casual","11",41.8868,-87.6223,44,2330.40909090909,46,2125.84782608696,90,2225.85555555556
"4182",264,"Stetson Ave & South Water St","casual","12",41.8868,-87.6223,32,1998.0625,38,4391.28947368421,70,3297.24285714286
"4183",264,"Stetson Ave & South Water St","member","01",41.8868,-87.6223,1060,563.37641509434,632,657.995253164557,1692,598.718676122931
"4184",264,"Stetson Ave & South Water St","member","02",41.8868,-87.6223,1123,578.190560997329,639,638.552425665102,1762,600.081157775255
"4185",264,"Stetson Ave & South Water St","member","03",41.8868,-87.6223,1127,624.115350488021,706,684.937677053824,1833,647.541734860884
"4186",264,"Stetson Ave & South Water St","member","04",41.8868,-87.6223,927,637.678532901834,625,712.8368,1552,667.945231958763
"4187",264,"Stetson Ave & South Water St","member","05",41.8868,-87.6223,1123,694.861086375779,882,799.359410430839,2005,740.829925187032
"4188",264,"Stetson Ave & South Water St","member","06",41.8868,-87.6223,1124,651.816725978648,946,770.461945031713,2070,706.038164251208
"4189",264,"Stetson Ave & South Water St","member","07",41.8868,-87.6223,988,727.781376518219,957,813.938349007315,1945,770.173264781491
"4190",264,"Stetson Ave & South Water St","member","08",41.8868,-87.6223,1291,799.454686289698,1131,793.57824933687,2422,796.710569777044
"4191",264,"Stetson Ave & South Water St","member","09",41.8868,-87.6223,1143,673.915135608049,1052,797.020912547528,2195,732.916173120729
"4192",264,"Stetson Ave & South Water St","member","10",41.8868,-87.6223,999,655.597597597598,843,761.164887307236,1842,703.910966340934
"4193",264,"Stetson Ave & South Water St","member","11",41.8868,-87.6223,619,580.235864297254,452,806.559734513274,1071,675.752567693744
"4194",264,"Stetson Ave & South Water St","member","12",41.8868,-87.6223,495,547.028282828283,386,683.958549222798,881,607.022701475596
"4195",265,"Cottage Grove Ave & Oakwood Blvd","casual","01",41.823,-87.6071,4,8712.75,1,2238,5,7417.8
"4196",265,"Cottage Grove Ave & Oakwood Blvd","casual","02",41.823,-87.6071,3,1290,6,5383,9,4018.66666666667
"4197",265,"Cottage Grove Ave & Oakwood Blvd","casual","03",41.823,-87.6071,18,2867.27777777778,15,3671.26666666667,33,3232.72727272727
"4198",265,"Cottage Grove Ave & Oakwood Blvd","casual","04",41.823,-87.6071,19,3087.73684210526,28,3174.42857142857,47,3139.3829787234
"4199",265,"Cottage Grove Ave & Oakwood Blvd","casual","05",41.823,-87.6071,19,2503.94736842105,39,3120.28205128205,58,2918.37931034483
"4200",265,"Cottage Grove Ave & Oakwood Blvd","casual","06",41.823,-87.6071,26,93905.8076923077,44,3292.29545454545,70,36948.7428571429
"4201",265,"Cottage Grove Ave & Oakwood Blvd","casual","07",41.823,-87.6071,78,3805.11538461538,116,7040.5775862069,194,5739.72164948454
"4202",265,"Cottage Grove Ave & Oakwood Blvd","casual","08",41.823,-87.6071,146,2518.15753424658,170,10247.5529411765,316,6676.37658227848
"4203",265,"Cottage Grove Ave & Oakwood Blvd","casual","09",41.823,-87.6071,69,63731.4927536232,90,10396.0111111111,159,33541.5974842767
"4204",265,"Cottage Grove Ave & Oakwood Blvd","casual","10",41.823,-87.6071,22,1695.22727272727,21,2128.47619047619,43,1906.81395348837
"4205",265,"Cottage Grove Ave & Oakwood Blvd","casual","11",41.823,-87.6071,2,1387,6,717.5,8,884.875
"4206",265,"Cottage Grove Ave & Oakwood Blvd","casual","12",41.823,-87.6071,5,2317.8,7,2975.85714285714,12,2701.66666666667
"4207",265,"Cottage Grove Ave & Oakwood Blvd","member","01",41.823,-87.6071,18,1042.88888888889,35,899.371428571429,53,948.11320754717
"4208",265,"Cottage Grove Ave & Oakwood Blvd","member","02",41.823,-87.6071,18,1151.5,16,1268.6875,34,1206.64705882353
"4209",265,"Cottage Grove Ave & Oakwood Blvd","member","03",41.823,-87.6071,35,880.514285714286,36,1069.16666666667,71,976.169014084507
"4210",265,"Cottage Grove Ave & Oakwood Blvd","member","04",41.823,-87.6071,29,932.51724137931,26,1047.80769230769,55,987.018181818182
"4211",265,"Cottage Grove Ave & Oakwood Blvd","member","05",41.823,-87.6071,35,1012.82857142857,41,976.439024390244,76,993.197368421053
"4212",265,"Cottage Grove Ave & Oakwood Blvd","member","06",41.823,-87.6071,34,1249.82352941176,40,1381.125,74,1320.7972972973
"4213",265,"Cottage Grove Ave & Oakwood Blvd","member","07",41.823,-87.6071,69,1130.4347826087,58,1505.43103448276,127,1301.69291338583
"4214",265,"Cottage Grove Ave & Oakwood Blvd","member","08",41.823,-87.6071,59,11411.7796610169,42,2504.61904761905,101,7707.81188118812
"4215",265,"Cottage Grove Ave & Oakwood Blvd","member","09",41.823,-87.6071,47,15260.2765957447,48,1326.625,95,8220.11578947368
"4216",265,"Cottage Grove Ave & Oakwood Blvd","member","10",41.823,-87.6071,26,867.884615384615,36,721.722222222222,62,783.016129032258
"4217",265,"Cottage Grove Ave & Oakwood Blvd","member","11",41.823,-87.6071,14,861,12,709.166666666667,26,790.923076923077
"4218",265,"Cottage Grove Ave & Oakwood Blvd","member","12",41.823,-87.6071,22,1151.63636363636,38,886.289473684211,60,983.583333333333
"4219",267,"Lake Park Ave & 47th St","casual","01",41.8094,-87.5919,10,2500.7,7,4588.14285714286,17,3360.23529411765
"4220",267,"Lake Park Ave & 47th St","casual","02",41.8094,-87.5919,7,1985.57142857143,5,2655.4,12,2264.66666666667
"4221",267,"Lake Park Ave & 47th St","casual","03",41.8094,-87.5919,25,2936.2,34,6428.32352941176,59,4948.61016949153
"4222",267,"Lake Park Ave & 47th St","casual","04",41.8094,-87.5919,69,3256.31884057971,63,2812.87301587302,132,3044.67424242424
"4223",267,"Lake Park Ave & 47th St","casual","05",41.8094,-87.5919,68,3132.29411764706,60,3014.3,128,3076.984375
"4224",267,"Lake Park Ave & 47th St","casual","06",41.8094,-87.5919,134,3843.87313432836,135,3074.95555555556,269,3457.98513011152
"4225",267,"Lake Park Ave & 47th St","casual","07",41.8094,-87.5919,174,23552.6609195402,164,3480.06707317073,338,13813.2958579882
"4226",267,"Lake Park Ave & 47th St","casual","08",41.8094,-87.5919,180,4086.41111111111,180,3141.53333333333,360,3613.97222222222
